MovieCode,Period,Crores,actor,STATUS
BDCQ.SEA1AS,2011.09,84189,,R
BDCQ.SEA1AS,2011.12,82508,,R
BDCQ.SEA1AS,2012.03,84368,,R
BDCQ.SEA1AS,2012.06,85744,,R
BDCQ.SEA1AS,2012.09,85248,,R
BDCQ.SEA1AS,2012.12,84320,,R
BDCQ.SEA1AS,2013.03,85168,,R
BDCQ.SEA1AS,2013.06,85614,,R
BDCQ.SEA1AS,2013.09,87712,,R
BDCQ.SEA1AS,2013.12,90129,,R
BDCQ.SEA1AS,2014.03,90487,,R
BDCQ.SEA1AS,2014.06,89920,,R
BDCQ.SEA1AS,2014.09,91063,,R
BDCQ.SEA1AS,2014.12,91055,,R
BDCQ.SEA1AS,2015.03,91532,,R
BDCQ.SEA1AS,2015.06,92012,,R
BDCQ.SEA1AS,2015.09,91288,,R
BDCQ.SEA1AS,2015.12,92603,,R
BDCQ.SEA1AS,2016.03,92694,,R
BDCQ.SEA1AS,2016.06,92649,,R
BDCQ.SEA1AS,2016.09,92928,,R
BDCQ.SEA1AS,2016.12,92121,,R
BDCQ.SEA1AS,2017.03,92640,,R
BDCQ.SEA1AS,2017.06,94411,,R
BDCQ.SEA1AS,2017.09,94194,,R
BDCQ.SEA1AS,2017.12,94206,,R
BDCQ.SEA1AS,2018.03,94981,,R
BDCQ.SEA1AS,2018.06,94618,,R
BDCQ.SEA1AS,2018.09,93923,,R
BDCQ.SEA1AS,2018.12,95252,,R
BDCQ.SEA1AS,2019.03,96202,,R
BDCQ.SEA1AS,2019.06,94684,,R
BDCQ.SEA1AS,2019.09,94880,,R
BDCQ.SEA1AS,2019.12,95257,,R
BDCQ.SEA1AS,2020.03,95619,,R
BDCQ.SEA1AS,2020.06,97206,,R
BDCQ.SEA1AS,2020.09,100147,,R
BDCQ.SEA1AS,2020.12,97105,,R
BDCQ.SEA1AS,2021.03,96418,,R
BDCQ.SEA1AS,2021.06,96905,,R
BDCQ.SEA1AS,2021.09,98205,,R
BDCQ.SEA1AS,2021.12,96753,,R
BDCQ.SEA1AS,2022.03,95722,,F
BDCQ.SEA1AT,2011.06,,Y,C
BDCQ.SEA1AT,2011.09,,Y,C
BDCQ.SEA1AT,2011.12,,Y,C
BDCQ.SEA1AT,2012.03,,Y,C
BDCQ.SEA1AT,2012.06,,Y,C
BDCQ.SEA1AT,2012.09,,Y,C
BDCQ.SEA1AT,2012.12,,Y,C
BDCQ.SEA1AT,2013.03,,Y,C
BDCQ.SEA1AT,2013.06,,Y,C
BDCQ.SEA1AT,2013.09,,Y,C
BDCQ.SEA1AT,2013.12,,Y,C
BDCQ.SEA1AT,2014.03,,Y,C
BDCQ.SEA1AT,2014.06,,Y,C
BDCQ.SEA1AT,2014.09,,Y,C
BDCQ.SEA1AT,2014.12,,Y,C
BDCQ.SEA1AT,2015.03,,Y,C
BDCQ.SEA1AT,2015.06,,Y,C
BDCQ.SEA1AT,2015.09,,Y,C
BDCQ.SEA1AT,2015.12,,Y,C
BDCQ.SEA1AT,2016.03,,Y,C
BDCQ.SEA1AT,2016.06,,Y,C
BDCQ.SEA1AT,2016.09,,Y,C
BDCQ.SEA1AT,2016.12,,Y,C
BDCQ.SEA1AT,2017.03,,Y,C
BDCQ.SEA1AT,2017.06,,Y,C
BDCQ.SEA1AT,2017.09,,Y,C
BDCQ.SEA1AT,2017.12,,Y,C
BDCQ.SEA1AT,2018.03,,Y,C
BDCQ.SEA1AT,2018.06,,Y,C
BDCQ.SEA1AT,2018.09,,Y,C
BDCQ.SEA1AT,2018.12,,Y,C
BDCQ.SEA1AT,2019.03,,Y,C
BDCQ.SEA1AT,2019.06,,Y,C
BDCQ.SEA1AT,2019.09,,Y,C
BDCQ.SEA1AT,2019.12,,Y,C
BDCQ.SEA1AT,2020.03,,Y,C
BDCQ.SEA1AT,2020.06,,Y,C
BDCQ.SEA1AT,2020.09,,Y,C
BDCQ.SEA1AT,2020.12,,Y,C
BDCQ.SEA1AT,2021.03,,Y,C
BDCQ.SEA1AT,2021.06,,Y,C
BDCQ.SEA1AT,2021.09,,Y,C
BDCQ.SEA1AT,2021.12,,Y,C
BDCQ.SEA1AT,2022.03,,Y,C
BDCQ.SEA1BA,2011.06,5234,,R
BDCQ.SEA1BA,2011.09,5268,,R
BDCQ.SEA1BA,2011.12,5499,,R
BDCQ.SEA1BA,2012.03,5811,,R
BDCQ.SEA1BA,2012.06,5847,,R
BDCQ.SEA1BA,2012.09,5922,,R
BDCQ.SEA1BA,2012.12,5722,,R
BDCQ.SEA1BA,2013.03,5487,,R
BDCQ.SEA1BA,2013.06,5506,,R
BDCQ.SEA1BA,2013.09,5540,,R
BDCQ.SEA1BA,2013.12,5492,,R
BDCQ.SEA1BA,2014.03,6004,,R
BDCQ.SEA1BA,2014.06,5886,,R
BDCQ.SEA1BA,2014.09,5815,,R
BDCQ.SEA1BA,2014.12,5592,,R
BDCQ.SEA1BA,2015.03,5300,,R
BDCQ.SEA1BA,2015.06,5422,,R
BDCQ.SEA1BA,2015.09,5199,,R
BDCQ.SEA1BA,2015.12,5060,,R
BDCQ.SEA1BA,2016.03,5194,,R
BDCQ.SEA1BA,2016.06,5080,,R
BDCQ.SEA1BA,2016.09,5129,,R
BDCQ.SEA1BA,2016.12,5157,,R
BDCQ.SEA1BA,2017.03,5264,,R
BDCQ.SEA1BA,2017.06,5164,,R
BDCQ.SEA1BA,2017.09,5208,,R
BDCQ.SEA1BA,2017.12,5381,,R
BDCQ.SEA1BA,2018.03,5370,,R
BDCQ.SEA1BA,2018.06,5385,,R
BDCQ.SEA1BA,2018.09,5461,,R
BDCQ.SEA1BA,2018.12,5434,,R
BDCQ.SEA1BA,2019.03,5437,,R
BDCQ.SEA1BA,2019.06,5068,,R
BDCQ.SEA1BA,2019.09,5370,,R
BDCQ.SEA1BA,2019.12,5165,,R
BDCQ.SEA1BA,2020.03,5267,,R
BDCQ.SEA1BA,2020.06,5245,,R
BDCQ.SEA1BA,2020.09,5340,,R
BDCQ.SEA1BA,2020.12,5271,,R
BDCQ.SEA1BA,2021.03,5393,,R
BDCQ.SEA1BA,2021.06,5351,,R
BDCQ.SEA1BA,2021.09,5354,,R
BDCQ.SEA1BA,2021.12,5407,,R
BDCQ.SEA1BA,2022.03,5400,,F
BDCQ.SEA1BS,2011.06,5234,,R
BDCQ.SEA1BS,2011.09,5268,,R
BDCQ.SEA1BS,2011.12,5499,,R
BDCQ.SEA1BS,2012.03,5811,,R
BDCQ.SEA1BS,2012.06,5847,,R
BDCQ.SEA1BS,2012.09,5922,,R
BDCQ.SEA1BS,2012.12,5722,,R
BDCQ.SEA1BS,2013.03,5487,,R
BDCQ.SEA1BS,2013.06,5506,,R
BDCQ.SEA1BS,2013.09,5540,,R
BDCQ.SEA1BS,2013.12,5492,,R
BDCQ.SEA1BS,2014.03,6004,,R
BDCQ.SEA1BS,2014.06,5886,,R
BDCQ.SEA1BS,2014.09,5815,,R
BDCQ.SEA1BS,2014.12,5592,,R
BDCQ.SEA1BS,2015.03,5300,,R
BDCQ.SEA1BS,2015.06,5422,,R
BDCQ.SEA1BS,2015.09,5199,,R
BDCQ.SEA1BS,2015.12,5060,,R
BDCQ.SEA1BS,2016.03,5194,,R
BDCQ.SEA1BS,2016.06,5080,,R
BDCQ.SEA1BS,2016.09,5129,,R
BDCQ.SEA1BS,2016.12,5157,,R
BDCQ.SEA1BS,2017.03,5264,,R
BDCQ.SEA1BS,2017.06,5164,,R
BDCQ.SEA1BS,2017.09,5208,,R
BDCQ.SEA1BS,2017.12,5381,,R
BDCQ.SEA1BS,2018.03,5370,,R
BDCQ.SEA1BS,2018.06,5385,,R
BDCQ.SEA1BS,2018.09,5461,,R
BDCQ.SEA1BS,2018.12,5434,,R
BDCQ.SEA1BS,2019.03,5437,,R
BDCQ.SEA1BS,2019.06,5068,,R
BDCQ.SEA1BS,2019.09,5370,,R
BDCQ.SEA1BS,2019.12,5165,,R
BDCQ.SEA1BS,2020.03,5267,,R
BDCQ.SEA1BS,2020.06,5245,,R
BDCQ.SEA1BS,2020.09,5340,,R
BDCQ.SEA1BS,2020.12,5271,,R
BDCQ.SEA1BS,2021.03,5393,,R
BDCQ.SEA1BS,2021.06,5351,,R
BDCQ.SEA1BS,2021.09,5354,,R
BDCQ.SEA1BS,2021.12,5407,,R
BDCQ.SEA1BS,2022.03,5400,,F
BDCQ.SEA1BT,2011.06,,Y,C
BDCQ.SEA1BT,2011.09,,Y,C
BDCQ.SEA1BT,2011.12,,Y,C
BDCQ.SEA1BT,2012.03,,Y,C
BDCQ.SEA1BT,2012.06,,Y,C
BDCQ.SEA1BT,2012.09,,Y,C
BDCQ.SEA1BT,2012.12,,Y,C
BDCQ.SEA1BT,2013.03,,Y,C
BDCQ.SEA1BT,2013.06,,Y,C
BDCQ.SEA1BT,2013.09,,Y,C
BDCQ.SEA1BT,2013.12,,Y,C
BDCQ.SEA1BT,2014.03,,Y,C
BDCQ.SEA1BT,2014.06,,Y,C
BDCQ.SEA1BT,2014.09,,Y,C
BDCQ.SEA1BT,2014.12,,Y,C
BDCQ.SEA1BT,2015.03,,Y,C
BDCQ.SEA1BT,2015.06,,Y,C
BDCQ.SEA1BT,2015.09,,Y,C
BDCQ.SEA1BT,2015.12,,Y,C
BDCQ.SEA1BT,2016.03,,Y,C
BDCQ.SEA1BT,2016.06,,Y,C
BDCQ.SEA1BT,2016.09,,Y,C
BDCQ.SEA1BT,2016.12,,Y,C
BDCQ.SEA1BT,2017.03,,Y,C
BDCQ.SEA1BT,2017.06,,Y,C
BDCQ.SEA1BT,2017.09,,Y,C
BDCQ.SEA1BT,2017.12,,Y,C
BDCQ.SEA1BT,2018.03,,Y,C
BDCQ.SEA1BT,2018.06,,Y,C
BDCQ.SEA1BT,2018.09,,Y,C
BDCQ.SEA1BT,2018.12,,Y,C
BDCQ.SEA1BT,2019.03,,Y,C
BDCQ.SEA1BT,2019.06,,Y,C
BDCQ.SEA1BT,2019.09,,Y,C
BDCQ.SEA1BT,2019.12,,Y,C
BDCQ.SEA1BT,2020.03,,Y,C
BDCQ.SEA1BT,2020.06,,Y,C
BDCQ.SEA1BT,2020.09,,Y,C
BDCQ.SEA1BT,2020.12,,Y,C
BDCQ.SEA1BT,2021.03,,Y,C
BDCQ.SEA1BT,2021.06,,Y,C
BDCQ.SEA1BT,2021.09,,Y,C
BDCQ.SEA1BT,2021.12,,Y,C
BDCQ.SEA1BT,2022.03,,Y,C
BDCQ.SEA1CA,2011.06,206633,,R
BDCQ.SEA1CA,2011.09,200677,,R
BDCQ.SEA1CA,2011.12,204217,,R
BDCQ.SEA1CA,2012.03,208617,,R
BDCQ.SEA1CA,2012.06,206645,,R
BDCQ.SEA1CA,2012.09,199425,,R
BDCQ.SEA1CA,2012.12,203691,,R
BDCQ.SEA1CA,2013.03,208709,,R
BDCQ.SEA1CA,2013.06,205207,,R
BDCQ.SEA1CA,2013.09,201457,,R
BDCQ.SEA1CA,2013.12,207492,,R
BDCQ.SEA1CA,2014.03,211991,,R
BDCQ.SEA1CA,2014.06,210124,,R
BDCQ.SEA1CA,2014.09,205440,,R
BDCQ.SEA1CA,2014.12,207594,,R
BDCQ.SEA1CA,2015.03,214158,,R
BDCQ.SEA1CA,2015.06,212246,,R
BDCQ.SEA1CA,2015.09,207462,,R
BDCQ.SEA1CA,2015.12,211402,,R
BDCQ.SEA1CA,2016.03,216597,,R
BDCQ.SEA1CA,2016.06,214710,,R
BDCQ.SEA1CA,2016.09,209854,,R
BDCQ.SEA1CA,2016.12,215317,,R
BDCQ.SEA1CA,2017.03,219090,,R
BDCQ.SEA1CA,2017.06,219130,,R
BDCQ.SEA1CA,2017.09,213648,,R
BDCQ.SEA1CA,2017.12,220066,,R
BDCQ.SEA1CA,2018.03,225445,,R
BDCQ.SEA1CA,2018.06,224308,,R
BDCQ.SEA1CA,2018.09,218059,,R
BDCQ.SEA1CA,2018.12,223667,,R
BDCQ.SEA1CA,2019.03,227931,,R
BDCQ.SEA1CA,2019.06,225492,,R
BDCQ.SEA1CA,2019.09,219991,,R
BDCQ.SEA1CA,2019.12,227095,,R
BDCQ.SEA1CA,2020.03,228672,,R
BDCQ.SEA1CA,2020.06,224825,,R
BDCQ.SEA1CA,2020.09,217139,,R
BDCQ.SEA1CA,2020.12,220395,,R
BDCQ.SEA1CA,2021.03,221520,,R
BDCQ.SEA1CA,2021.06,221060,,R
BDCQ.SEA1CA,2021.09,218962,,R
BDCQ.SEA1CA,2021.12,223229,,R
BDCQ.SEA1CA,2022.03,226092,,F
BDCQ.SEA1CS,2011.06,205545,,R
BDCQ.SEA1CS,2011.09,205226,,R
BDCQ.SEA1CS,2011.12,204628,,R
BDCQ.SEA1CS,2012.03,204756,,R
BDCQ.SEA1CS,2012.06,205574,,R
BDCQ.SEA1CS,2012.09,203884,,R
BDCQ.SEA1CS,2012.12,204141,,R
BDCQ.SEA1CS,2013.03,204864,,R
BDCQ.SEA1CS,2013.06,204151,,R
BDCQ.SEA1CS,2013.09,205896,,R
BDCQ.SEA1CS,2013.12,207954,,R
BDCQ.SEA1CS,2014.03,208158,,R
BDCQ.SEA1CS,2014.06,209033,,R
BDCQ.SEA1CS,2014.09,209916,,R
BDCQ.SEA1CS,2014.12,208007,,R
BDCQ.SEA1CS,2015.03,210420,,R
BDCQ.SEA1CS,2015.06,211080,,R
BDCQ.SEA1CS,2015.09,211981,,R
BDCQ.SEA1CS,2015.12,211745,,R
BDCQ.SEA1CS,2016.03,212939,,R
BDCQ.SEA1CS,2016.06,213478,,R
BDCQ.SEA1CS,2016.09,214488,,R
BDCQ.SEA1CS,2016.12,215499,,R
BDCQ.SEA1CS,2017.03,215527,,R
BDCQ.SEA1CS,2017.06,217853,,R
BDCQ.SEA1CS,2017.09,218443,,R
BDCQ.SEA1CS,2017.12,220011,,R
BDCQ.SEA1CS,2018.03,221947,,R
BDCQ.SEA1CS,2018.06,223054,,R
BDCQ.SEA1CS,2018.09,222963,,R
BDCQ.SEA1CS,2018.12,223343,,R
BDCQ.SEA1CS,2019.03,224593,,R
BDCQ.SEA1CS,2019.06,224359,,R
BDCQ.SEA1CS,2019.09,224796,,R
BDCQ.SEA1CS,2019.12,226595,,R
BDCQ.SEA1CS,2020.03,225511,,R
BDCQ.SEA1CS,2020.06,223829,,R
BDCQ.SEA1CS,2020.09,221694,,R
BDCQ.SEA1CS,2020.12,219802,,R
BDCQ.SEA1CS,2021.03,218611,,R
BDCQ.SEA1CS,2021.06,220199,,R
BDCQ.SEA1CS,2021.09,223354,,R
BDCQ.SEA1CS,2021.12,222580,,R
BDCQ.SEA1CS,2022.03,223271,,F
BDCQ.SEA1CT,2011.06,,Y,C
BDCQ.SEA1CT,2011.09,,Y,C
BDCQ.SEA1CT,2011.12,,Y,C
BDCQ.SEA1CT,2012.03,,Y,C
BDCQ.SEA1CT,2012.06,,Y,C
BDCQ.SEA1CT,2012.09,,Y,C
BDCQ.SEA1CT,2012.12,,Y,C
BDCQ.SEA1CT,2013.03,,Y,C
BDCQ.SEA1CT,2013.06,,Y,C
BDCQ.SEA1CT,2013.09,,Y,C
BDCQ.SEA1CT,2013.12,,Y,C
BDCQ.SEA1CT,2014.03,,Y,C
BDCQ.SEA1CT,2014.06,,Y,C
BDCQ.SEA1CT,2014.09,,Y,C
BDCQ.SEA1CT,2014.12,,Y,C
BDCQ.SEA1CT,2015.03,,Y,C
BDCQ.SEA1CT,2015.06,,Y,C
BDCQ.SEA1CT,2015.09,,Y,C
BDCQ.SEA1CT,2015.12,,Y,C
BDCQ.SEA1CT,2016.03,,Y,C
BDCQ.SEA1CT,2016.06,,Y,C
BDCQ.SEA1CT,2016.09,,Y,C
BDCQ.SEA1CT,2016.12,,Y,C
BDCQ.SEA1CT,2017.03,,Y,C
BDCQ.SEA1CT,2017.06,,Y,C
BDCQ.SEA1CT,2017.09,,Y,C
BDCQ.SEA1CT,2017.12,,Y,C
BDCQ.SEA1CT,2018.03,,Y,C
BDCQ.SEA1CT,2018.06,,Y,C
BDCQ.SEA1CT,2018.09,,Y,C
BDCQ.SEA1CT,2018.12,,Y,C
BDCQ.SEA1CT,2019.03,,Y,C
BDCQ.SEA1CT,2019.06,,Y,C
BDCQ.SEA1CT,2019.09,,Y,C
BDCQ.SEA1CT,2019.12,,Y,C
BDCQ.SEA1CT,2020.03,,Y,C
BDCQ.SEA1CT,2020.06,,Y,C
BDCQ.SEA1CT,2020.09,,Y,C
BDCQ.SEA1CT,2020.12,,Y,C
BDCQ.SEA1CT,2021.03,,Y,C
BDCQ.SEA1CT,2021.06,,Y,C
BDCQ.SEA1CT,2021.09,,Y,C
BDCQ.SEA1CT,2021.12,,Y,C
BDCQ.SEA1CT,2022.03,,Y,C
BDCQ.SEA1DA,2011.06,14486,,R
BDCQ.SEA1DA,2011.09,14796,,R
BDCQ.SEA1DA,2011.12,15026,,R
BDCQ.SEA1DA,2012.03,15065,,R
BDCQ.SEA1DA,2012.06,15046,,R
BDCQ.SEA1DA,2012.09,15188,,R
BDCQ.SEA1DA,2012.12,15269,,R
BDCQ.SEA1DA,2013.03,15844,,R
BDCQ.SEA1DA,2013.06,15895,,R
BDCQ.SEA1DA,2013.09,15773,,R
BDCQ.SEA1DA,2013.12,16010,,R
BDCQ.SEA1DA,2014.03,15570,,R
BDCQ.SEA1DA,2014.06,15347,,R
BDCQ.SEA1DA,2014.09,15515,,R
BDCQ.SEA1DA,2014.12,15830,,R
BDCQ.SEA1DA,2015.03,16017,,R
BDCQ.SEA1DA,2015.06,15972,,R
BDCQ.SEA1DA,2015.09,15962,,R
BDCQ.SEA1DA,2015.12,16143,,R
BDCQ.SEA1DA,2016.03,16372,,R
BDCQ.SEA1DA,2016.06,16416,,R
BDCQ.SEA1DA,2016.09,16533,,R
BDCQ.SEA1DA,2016.12,16245,,R
BDCQ.SEA1DA,2017.03,17207,,R
BDCQ.SEA1DA,2017.06,17243,,R
BDCQ.SEA1DA,2017.09,17678,,R
BDCQ.SEA1DA,2017.12,18145,,R
BDCQ.SEA1DA,2018.03,18505,,R
BDCQ.SEA1DA,2018.06,18511,,R
BDCQ.SEA1DA,2018.09,18512,,R
BDCQ.SEA1DA,2018.12,18812,,R
BDCQ.SEA1DA,2019.03,18937,,R
BDCQ.SEA1DA,2019.06,19046,,R
BDCQ.SEA1DA,2019.09,19316,,R
BDCQ.SEA1DA,2019.12,19634,,R
BDCQ.SEA1DA,2020.03,19770,,R
BDCQ.SEA1DA,2020.06,19791,,R
BDCQ.SEA1DA,2020.09,19886,,R
BDCQ.SEA1DA,2020.12,20213,,R
BDCQ.SEA1DA,2021.03,20273,,R
BDCQ.SEA1DA,2021.06,20095,,R
BDCQ.SEA1DA,2021.09,20415,,R
BDCQ.SEA1DA,2021.12,20894,,R
BDCQ.SEA1DA,2022.03,21133,,F
BDCQ.SEA1DS,2011.06,14486,,R
BDCQ.SEA1DS,2011.09,14796,,R
BDCQ.SEA1DS,2011.12,15026,,R
BDCQ.SEA1DS,2012.03,15065,,R
BDCQ.SEA1DS,2012.06,15046,,R
BDCQ.SEA1DS,2012.09,15188,,R
BDCQ.SEA1DS,2012.12,15269,,R
BDCQ.SEA1DS,2013.03,15844,,R
BDCQ.SEA1DS,2013.06,15895,,R
BDCQ.SEA1DS,2013.09,15773,,R
BDCQ.SEA1DS,2013.12,16010,,R
BDCQ.SEA1DS,2014.03,15570,,R
BDCQ.SEA1DS,2014.06,15347,,R
BDCQ.SEA1DS,2014.09,15515,,R
BDCQ.SEA1DS,2014.12,15830,,R
BDCQ.SEA1DS,2015.03,16017,,R
BDCQ.SEA1DS,2015.06,15972,,R
BDCQ.SEA1DS,2015.09,15962,,R
BDCQ.SEA1DS,2015.12,16143,,R
BDCQ.SEA1DS,2016.03,16372,,R
BDCQ.SEA1DS,2016.06,16416,,R
BDCQ.SEA1DS,2016.09,16533,,R
BDCQ.SEA1DS,2016.12,16245,,R
BDCQ.SEA1DS,2017.03,17207,,R
BDCQ.SEA1DS,2017.06,17243,,R
BDCQ.SEA1DS,2017.09,17678,,R
BDCQ.SEA1DS,2017.12,18145,,R
BDCQ.SEA1DS,2018.03,18505,,R
BDCQ.SEA1DS,2018.06,18511,,R
BDCQ.SEA1DS,2018.09,18512,,R
BDCQ.SEA1DS,2018.12,18812,,R
BDCQ.SEA1DS,2019.03,18937,,R
BDCQ.SEA1DS,2019.06,19046,,R
BDCQ.SEA1DS,2019.09,19316,,R
BDCQ.SEA1DS,2019.12,19634,,R
BDCQ.SEA1DS,2020.03,19770,,R
BDCQ.SEA1DS,2020.06,19791,,R
BDCQ.SEA1DS,2020.09,19886,,R
BDCQ.SEA1DS,2020.12,20213,,R
BDCQ.SEA1DS,2021.03,20273,,R
BDCQ.SEA1DS,2021.06,20095,,R
BDCQ.SEA1DS,2021.09,20415,,R
BDCQ.SEA1DS,2021.12,20894,,R
BDCQ.SEA1DS,2022.03,21133,,F
BDCQ.SEA1DT,2011.06,,Y,C
BDCQ.SEA1DT,2011.09,,Y,C
BDCQ.SEA1DT,2011.12,,Y,C
BDCQ.SEA1DT,2012.03,,Y,C
BDCQ.SEA1DT,2012.06,,Y,C
BDCQ.SEA1DT,2012.09,,Y,C
BDCQ.SEA1DT,2012.12,,Y,C
BDCQ.SEA1DT,2013.03,,Y,C
BDCQ.SEA1DT,2013.06,,Y,C
BDCQ.SEA1DT,2013.09,,Y,C
BDCQ.SEA1DT,2013.12,,Y,C
BDCQ.SEA1DT,2014.03,,Y,C
BDCQ.SEA1DT,2014.06,,Y,C
BDCQ.SEA1DT,2014.09,,Y,C
BDCQ.SEA1DT,2014.12,,Y,C
BDCQ.SEA1DT,2015.03,,Y,C
BDCQ.SEA1DT,2015.06,,Y,C
BDCQ.SEA1DT,2015.09,,Y,C
BDCQ.SEA1DT,2015.12,,Y,C
BDCQ.SEA1DT,2016.03,,Y,C
BDCQ.SEA1DT,2016.06,,Y,C
BDCQ.SEA1DT,2016.09,,Y,C
BDCQ.SEA1DT,2016.12,,Y,C
BDCQ.SEA1DT,2017.03,,Y,C
BDCQ.SEA1DT,2017.06,,Y,C
BDCQ.SEA1DT,2017.09,,Y,C
BDCQ.SEA1DT,2017.12,,Y,C
BDCQ.SEA1DT,2018.03,,Y,C
BDCQ.SEA1DT,2018.06,,Y,C
BDCQ.SEA1DT,2018.09,,Y,C
BDCQ.SEA1DT,2018.12,,Y,C
BDCQ.SEA1DT,2019.03,,Y,C
BDCQ.SEA1DT,2019.06,,Y,C
BDCQ.SEA1DT,2019.09,,Y,C
BDCQ.SEA1DT,2019.12,,Y,C
BDCQ.SEA1DT,2020.03,,Y,C
BDCQ.SEA1DT,2020.06,,Y,C
BDCQ.SEA1DT,2020.09,,Y,C
BDCQ.SEA1DT,2020.12,,Y,C
BDCQ.SEA1DT,2021.03,,Y,C
BDCQ.SEA1DT,2021.06,,Y,C
BDCQ.SEA1DT,2021.09,,Y,C
BDCQ.SEA1DT,2021.12,,Y,C
BDCQ.SEA1DT,2022.03,,Y,C
BDCQ.SEA1EA,2011.06,100016,,R
BDCQ.SEA1EA,2011.09,100783,,R
BDCQ.SEA1EA,2011.12,102394,,R
BDCQ.SEA1EA,2012.03,103061,,R
BDCQ.SEA1EA,2012.06,104955,,R
BDCQ.SEA1EA,2012.09,105360,,R
BDCQ.SEA1EA,2012.12,108315,,R
BDCQ.SEA1EA,2013.03,108983,,R
BDCQ.SEA1EA,2013.06,112850,,R
BDCQ.SEA1EA,2013.09,111615,,R
BDCQ.SEA1EA,2013.12,115478,,R
BDCQ.SEA1EA,2014.03,117532,,R
BDCQ.SEA1EA,2014.06,119951,,R
BDCQ.SEA1EA,2014.09,120120,,R
BDCQ.SEA1EA,2014.12,123363,,R
BDCQ.SEA1EA,2015.03,125058,,R
BDCQ.SEA1EA,2015.06,125669,,R
BDCQ.SEA1EA,2015.09,125497,,R
BDCQ.SEA1EA,2015.12,128006,,R
BDCQ.SEA1EA,2016.03,129884,,R
BDCQ.SEA1EA,2016.06,132499,,R
BDCQ.SEA1EA,2016.09,133534,,R
BDCQ.SEA1EA,2016.12,137679,,R
BDCQ.SEA1EA,2017.03,140434,,R
BDCQ.SEA1EA,2017.06,143677,,R
BDCQ.SEA1EA,2017.09,144629,,R
BDCQ.SEA1EA,2017.12,148802,,R
BDCQ.SEA1EA,2018.03,150345,,R
BDCQ.SEA1EA,2018.06,151978,,R
BDCQ.SEA1EA,2018.09,150157,,R
BDCQ.SEA1EA,2018.12,155400,,R
BDCQ.SEA1EA,2019.03,157823,,R
BDCQ.SEA1EA,2019.06,159688,,R
BDCQ.SEA1EA,2019.09,159037,,R
BDCQ.SEA1EA,2019.12,162608,,R
BDCQ.SEA1EA,2020.03,163166,,R
BDCQ.SEA1EA,2020.06,166358,,R
BDCQ.SEA1EA,2020.09,166413,,R
BDCQ.SEA1EA,2020.12,167977,,R
BDCQ.SEA1EA,2021.03,170899,,R
BDCQ.SEA1EA,2021.06,175600,,R
BDCQ.SEA1EA,2021.09,176379,,R
BDCQ.SEA1EA,2021.12,182862,,R
BDCQ.SEA1EA,2022.03,183512,,F
BDCQ.SEA1ES,2011.06,99658,,R
BDCQ.SEA1ES,2011.09,101650,,R
BDCQ.SEA1ES,2011.12,102082,,R
BDCQ.SEA1ES,2012.03,102863,,R
BDCQ.SEA1ES,2012.06,104584,,R
BDCQ.SEA1ES,2012.09,106264,,R
BDCQ.SEA1ES,2012.12,108001,,R
BDCQ.SEA1ES,2013.03,108753,,R
BDCQ.SEA1ES,2013.06,112440,,R
BDCQ.SEA1ES,2013.09,112602,,R
BDCQ.SEA1ES,2013.12,115153,,R
BDCQ.SEA1ES,2014.03,117249,,R
BDCQ.SEA1ES,2014.06,119514,,R
BDCQ.SEA1ES,2014.09,121209,,R
BDCQ.SEA1ES,2014.12,123023,,R
BDCQ.SEA1ES,2015.03,124732,,R
BDCQ.SEA1ES,2015.06,125183,,R
BDCQ.SEA1ES,2015.09,126693,,R
BDCQ.SEA1ES,2015.12,127650,,R
BDCQ.SEA1ES,2016.03,129508,,R
BDCQ.SEA1ES,2016.06,131991,,R
BDCQ.SEA1ES,2016.09,134831,,R
BDCQ.SEA1ES,2016.12,137277,,R
BDCQ.SEA1ES,2017.03,140060,,R
BDCQ.SEA1ES,2017.06,143076,,R
BDCQ.SEA1ES,2017.09,146072,,R
BDCQ.SEA1ES,2017.12,148324,,R
BDCQ.SEA1ES,2018.03,150032,,R
BDCQ.SEA1ES,2018.06,151265,,R
BDCQ.SEA1ES,2018.09,151693,,R
BDCQ.SEA1ES,2018.12,154806,,R
BDCQ.SEA1ES,2019.03,157667,,R
BDCQ.SEA1ES,2019.06,158817,,R
BDCQ.SEA1ES,2019.09,160712,,R
BDCQ.SEA1ES,2019.12,161891,,R
BDCQ.SEA1ES,2020.03,163151,,R
BDCQ.SEA1ES,2020.06,165385,,R
BDCQ.SEA1ES,2020.09,168165,,R
BDCQ.SEA1ES,2020.12,167150,,R
BDCQ.SEA1ES,2021.03,171031,,R
BDCQ.SEA1ES,2021.06,174531,,R
BDCQ.SEA1ES,2021.09,178204,,R
BDCQ.SEA1ES,2021.12,181938,,R
BDCQ.SEA1ES,2022.03,183744,,F
BDCQ.SEA1ET,2011.06,,Y,C
BDCQ.SEA1ET,2011.09,,Y,C
BDCQ.SEA1ET,2011.12,,Y,C
BDCQ.SEA1ET,2012.03,,Y,C
BDCQ.SEA1ET,2012.06,,Y,C
BDCQ.SEA1ET,2012.09,,Y,C
BDCQ.SEA1ET,2012.12,,Y,C
BDCQ.SEA1ET,2013.03,,Y,C
BDCQ.SEA1ET,2013.06,,Y,C
BDCQ.SEA1ET,2013.09,,Y,C
BDCQ.SEA1ET,2013.12,,Y,C
